note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
698b253e000000000903b030,Quant Researcher 挂经分享,博士最后一年申请了一些量化研究员的岗位，拿到了Optiver和Jane street的面试。Optiver在二面挂掉了，题目本身不是太难，本质是寻找最优策略以及计算最优策略下的EV。但临场发挥太差，和面试官进行多次无效沟通，最终挂掉。Jane Street问了一道概率题，30%周六下雨，40%周日下雨，问周末下雨概率。比较tricky的点是这道题没有一个具体的值，需要假设周六下雨和周日下雨的相关性并给出周末下雨的上界和下界。在面试官的提示下，做出来了，但还是难逃被挂。感觉和quant确实无缘，这个方向的申请可能也就到这里了。#quant[话题]##概率论[话题]##读博[话题]##工作[话题]##js[话题]##optiver[话题]#,normal,5b603d9ff7e8b90f74098f24,码头旁的小奶牛,194,205,26,28,1770726718000,2026-02-10T20:31:58,1770726718000,2026-02-10T20:31:58
