note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
69c3f8bd000000002200e6a6,PEVC实习回忆-纯商科bg如何迈出第一步,"春节前写了一篇关于FA实习的回忆，得到了不少网友的点赞与收藏，也收获了一些疑问：博主后来去哪儿工作了。
	
这里卖一个关子，继续聊聊博主FA实习后进行的长达一年的PEVC实习（消费科技和硬科技均有涉及）。
	
本篇旨在和大家分享如何以纯商科背景迈出PEVC实习第一步（如何找+如何面试）。
	
[一R]如何找PEVC实习
除了基本的校友群，学长学姐内推也是不错的选择，一级机构大多欢迎能自己主动出击social的实习生（一些junior的从业者偶尔也会在求职群里加jd发布者哈哈哈）
	
对于商科bg的同学，请一定要有金融范儿（非贬义），大大方方的，e一点去获取机会/弥补信息差。
	
[二R]如何面试
[打卡R]过往项目/推票经历：
一级项目，投资逻辑（行业规模测算/公司核心优势如何论证的/盈利预测逻辑/对竞对的了解/技术路线图大致情况/……）；如果项目已经投了有一段时间了，这个项目现在真实情况和当初的预期有何差异 原因在何处（本人被问过[捂脸R]）
	
二级推票，不一定要follow一级的点，但请二级实习生注意，一定要对数字敏感，有的行研实习生写完深度 但是对公司分业务营收规模还没有深刻记忆（在一级面试官看来 这是很不专业的行为），这一点来源于真实案例。
	
[打卡R]财务水平/估值建模：
最基本的三大张表勾稽关系（具体科目从哪儿来到哪儿去），也可能问得更难，各个面试官不一样。
	
估值建模：重点是相对估值，对标公司怎么找，估值指标用哪个等等。
	
[打卡R]自我求职规划：
VC，可以讲讲自己喜欢探索未知 有很强的主观能动性，善于自我学习，自驱力强 希望从事VC工作。
PE，PE留用机会很少，一些资深面试官也不太care实习生的回答，其实回答希望在一级市场求职 一般问题不大。
	
[打卡R]其他：
最新行业or科技热点：早年间博主被问过是否知道什么是数字💰，那对于现在的实习生，最好有自己摸索OpenClaw的经历（哪怕就是随大流，也请去多多学习）
	
行业八卦：在FA实习回忆贴末尾，博主说一定要多多竖起👂 正是此意，可以结合具体的项目顺着说出来（比如某某竞对中试没过 纯骗钱 投资人讨债/某某投资人和创始人xxxxx/某某项目是地方zf逼着投的）
在商业机密保密的基础上酌情讲述，当然，实习生能听到的大多也已经是行业内谈资了。
	
图文无强关联
#金融实习[话题]# #pevc[话题]# #投行实习[话题]# #行研实习[话题]# #商科[话题]# #实习[话题]# #一级市场[话题]# #实习日记[话题]#",normal,65dd909e0000000005008c56,Hunter Y,146,156,11,11,1774450877000,2026-03-25T23:01:17,1774451253000,2026-03-25T23:07:33
