note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
691ef8f2000000001f009e32,,"洛书 量化研究员 有点小压力 建议准备纸笔，考察概率，梦回大一概率论！（约面俩小时，两个团队依次面试）
一.
1.第一个团队面试官很i（没开摄像头）说不太了解我的研究方向，让我介绍一个项目中和量化最相关的技术点详细讲讲（面试官说侧重考察逻辑）
2.开始做题：两道概率，一道蒙特卡洛模拟手撕（都答上了）需要自己共享ide
3.面试官说还可以，问了下可以提前实习嘛，什么时候到岗，我拉着她沟通一会然后说那今天这样结束，后面有消息联系我，然后后面还有其他团队接触我让我等一等（没错是我拉着她询问）
二.
1. 第二位面试官来了她很e（有开摄像头），先问我上一个团队感觉如何、我交代上一位面试官很i，并且有点看不懂我的方向，她也说看不读我的研究方向，怎么办！
2.考察对于量化的理解，举一个和项目中和量化最相关的技术讲讲（侧重表达能力考察）
3.考了一道概率题
4.考了一些基础概念和一道题概念（指数分布，协方差矩阵，标准差计算，皮尔逊相关系数计算），回忆一下，缓了缓答上了
5.我介绍了一下秋招准备的彩页，她问了问我想要未来从事什么方向，介绍部门是做期权的，未来的工作内容和发展路径",normal,63669326000000001f01c00a,kkkkikor,83,120,15,56,1763637490000,2025-11-20T19:18:10,1763637491000,2025-11-20T19:18:11
