comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
6863b0080000000020022eb5,686398560000000012021b0d,,,,我只是在自嘲罢了宝宝们...不是vip也不是在炫耀[微笑R],176,14,四川,4,1751363593000,2025-07-01T17:53:13,5e3a68b7000000000100aca2,LuRVe
6864ad910000000006005e1a,686398560000000012021b0d,,,,那就让真正学金融的人来啊,682,15,四川,3,1751428498000,2025-07-02T11:54:58,65f9400b000000000b00f658,鼎鼎
6863a773000000001100f347,686398560000000012021b0d,,,,别搞这么尴尬的行不行 [石化R][石化R],448,18,湖南,0,1751361395000,2025-07-01T17:16:35,61da694e0000000021021733,Knox_艇仔粥没有翅🥟
6a0b3595000000002803deed,686398560000000012021b0d,,,,辅修金融的要去证券公司实习感觉什么都不懂…有什么可以学的提前打打底子进去,0,0,广东,0,1779119510000,2026-05-18T23:51:50,69d46c050000000033015a40,小熊爱喝葡萄汽水🍇
6863a744000000000400ff51,686398560000000012021b0d,,,,刚结束实习、但我说实话呆了两个月已经对金融业祛魅,43,11,上海,0,1751361348000,2025-07-01T17:15:48,5cbaf87c0000000010030d2f,换个id重新做人
6863da7b000000001102ec67,686398560000000012021b0d,,,,额额额现在已经绝望到根本共情不了资本家小孩的优越感幽默了,434,4,广东,0,1751374460000,2025-07-01T20:54:20,5dc95f530000000001000d55,oo
6863b024000000000401475f,686398560000000012021b0d,,,,plq把整个行业的氛围体现的淋漓尽致[doge],166,2,湖北,0,1751363621000,2025-07-01T17:53:41,670a28e8000000001d0310ca,Delulu
68673fb40000000004018e5a,686398560000000012021b0d,,,,正在经历…我马上也要去证券公司实习了，我是想问美术生也能进吗，评论区好歹还有跟金融相关的，我一个艺术生是真的完全不懂啊😱[哭惹R]进去能干嘛啊😱😱😱😱,21,11,安徽,0,1751596980000,2025-07-04T10:43:00,60c1fe1d000000000100353b,天天向上
69a08405000000000d01234f,686398560000000012021b0d,,,,真正的金融民工正在一脸失禁得看着你！,19,2,江苏,0,1772127238000,2026-02-27T01:33:58,5f34903a000000000101e52e,奶油粥
693bb694000000003802abc5,686398560000000012021b0d,,,,"我有点看不懂评论区[呃R]，也可能看不懂up要表达什么，但是除了那句""被爸爸硬塞进证券""，其他都和我现在的状态一模一样。然后有人说证券行业难进，我没有背景也不是金融专业，个人觉得这儿不是什么值得很多人竞争的好地方，在里面的人似乎也没有优越感，在外面的人好像也没对里面有什么滤镜[呃R][呃R]",20,1,湖北,0,1765521044000,2025-12-12T14:30:44,6135e0e40000000002019e5f,Hwadee
6863b827000000002002c74f,686398560000000012021b0d,,,6863b0080000000020022eb5,有人可以给我推荐一下成都的奶茶吗啊啊 想不出来喝什么了[吧唧R],32,0,四川,0,1751365672000,2025-07-01T18:27:52,5e3a68b7000000000100aca2,LuRVe
6866472c000000000400e039,686398560000000012021b0d,,,6864ad910000000006005e1a,难以理解，这种人还要发出来[微笑R],310,0,福建,0,1751533356000,2025-07-03T17:02:36,5f097fb7000000000101c11a,(「」
6863a7d200000000060078a1,686398560000000012021b0d,,,6863a773000000001100f347,[大笑R]哇～～好厉害的VIP！！,319,0,湖南,0,1751361491000,2025-07-01T17:18:11,61da694e0000000021021733,Knox_艇仔粥没有翅🥟
6863a9ca000000002000ea08,686398560000000012021b0d,,,6863a744000000000400ff51,可以说说为什么嘛宝宝,4,0,湖北,0,1751361995000,2025-07-01T17:26:35,60b355950000000001008f1d,一根传奇笋条
