note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
69cfb426000000002103ba88,避雷中诚信国际信用评级公司哈,"飞了一千多公里从重庆到上海去二面，把我挂了也就算了，想问一下具体的原因不回，机票报销也是没有的，起码给我几十块应付我一下呢也没有，等通知等了好几天才给本来找不到工作就焦虑还被这样对待。
	
最重要的是：当时面试过程中还得知在我本人在重庆时，面试官也在重庆，结果要我跑到上海去面试。面试官本人也说了：早知道你在重庆就在那面试了。
本来我是不知道这事，而且我预期base地在南京，觉得挺近的，当时也没感觉有什么。
结果面试的时候得知面试官当时也在重庆，耍我呢？
	
好好培训一下你们的HR吧，信息不对齐，不回复。
#中诚信国际春招[话题]# #中诚信国际[话题]##中诚信绿金[话题]# #中诚信亚太[话题]# #证券[话题]# #信用评级[话题]##中诚信国际信用评级分析师[话题]#",normal,62a15a80000000001b003bea,何问归期,83,22,89,138,1775219750000,2026-04-03T20:35:50,1775222900000,2026-04-03T21:28:20
