note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
693aae19000000001e00010e,第一份量化实习找到啦！,"最近一边写论文一边佛系投量化实习，终于有自己的第一份量化研究实习offer了，一家中等私募的qr，日薪对我来说已经非常高了，没想到自己这么值钱哈哈[笑哭R][笑哭R]。因为之前一直专注在学业和科研，其实我没有任何量化或数据相关的实习经历，所以这次能顺利上岸，也算给了我不少信心。
把这段时间的准备和面试经历整理出来，希望能给同样零实习的同学一些参考。
希望大家都能找到自己满意的offer！#量化实习生[话题]# #量化[话题]# #上海财经大学[话题]#",normal,6252fe9e000000001000aebe,最帅的人(读博版)🥕,1110,1196,91,174,1765453337000,2025-12-11T19:42:17,1769511412000,2026-01-27T18:56:52
