note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
69d0c71800000000210105b5,暑期记录X｜嘉实基金笔试,主包一志愿养老金产品经理进笔试，刚做完，发现自己啥也不会[石化R]，全都是金融知识，但是主包不是金融本科，没有学过相关的东西，研究生期间学的知识完全不够[捂脸R]，感觉是要挂了。希望嘉实给我个机会，捞一把[哭惹R]！#金融实习[话题]# #暑期实习[话题]# #两财一贸[话题]#,normal,6246be2e000000001000e4d7,竹子Rachel,31,21,12,15,1775290136000,2026-04-04T16:08:56,1775290137000,2026-04-04T16:08:57
