note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
65adfb8c000000002c015bf6,也谈投行实习(二),接续上一篇，这一篇主要写一些投行实习的感受，自我认知里投行或者是其他券商研究所实习对秋招的影响，我觉得所谓券商实习减分这样的说法是不太合适的，以及考虑投行实习要不要做时候一些自己觉得可以想的角度。同样的，只是自己作为实习生和面试者的一些体会和想法，难免有偏颇，仅供参考。#投行[话题]# #金融实习[话题]# #金融求职[话题]# #券商行研[话题]# #券商实习[话题]# #券商投行[话题]##金融[话题]# #金融秋招[话题]# #金融求职[话题]##投行实习[话题]# #实习[话题]# #我的实习生活[话题]# #秋招面试[话题]# #实习选择[话题]#,normal,5d668fd9000000000101891d,杰尼龟,117,93,15,11,1705900940000,2024-01-22T13:22:20,1705900940000,2024-01-22T13:22:20
