note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso,source_url,author_name,author_id,tags,signal_score,keyword_hits,captured_comment_records,clean_title,clean_desc
69fc16440000000035027c1a,一万人看过的投行暑期面经,"隆索的中金债承面经最近点赞量又高了起来，再次分享下，合集中还有华泰的群面和单面面经，里面的问题几乎是债承岗技术面的难度【上限】。
	
从26届同学面试情况来看，面试难度【直线】下滑，中信、箭头以及其他家更是几乎不涉及任何技术问题，放心冲。
	
#投行实习[话题]# #海归求职[话题]# #投行[话题]# #留学生实习[话题]# #面经[话题]# #求职辅导[话题]# #金融实习[话题]# #金融求职[话题]# #债券承做[话题]# #三中一华[话题]#",normal,640e9a64000000002a009809,赛博带教隆索,9,5,0,0,1778128452,2026-05-07T12:34:12,1778128452,2026-05-07T12:34:12,https://www.xiaohongshu.com/discovery/item/69fc16440000000035027c1a,赛博带教隆索,640e9a64000000002a009809,,11.5,,0,一万人看过的投行暑期面经,隆索的中金债承面经最近点赞量又高了起来，再次分享下，合集中还有华泰的群面和单面面经，里面的问题几乎是债承岗技术面的难度【上限】。 从26届同学面试情况来看，面试难度【直线】下滑，中信、箭头以及其他家更是几乎不涉及任何技术问题，放心冲。
69f49d79000000003501e479,ai时代，“判断力”仍然稀缺？,"聊聊ai。
	
之前某同学找隆索辅导，非常用心，已经用ai准备了数十页的面试文档。
	
我做了这些事：1、把回答里错的、漏的、过时的部分改掉，这一步仍然是传授“知识”，未来估计可以很轻松地被替代。
	
2、把ai回答中一些官方和假大空的表述，改得更接地气、贴近业务实质。这一步的替代会慢一点，如果ai要学习，需要大量的精品、非标语料，还要避免被各类公开渠道劣质信息污染。
	
3、结合同学的经历，联动准备行为面和技术面，避免让面试沦为“考试”，而是一次双向交流和展示的机会。这一步就需要更多的“经验”和“技巧”了，ai想学会，或许需要把隆索过往每次的辅导录音喂给ta，蒸馏出一套辅导skill。
	
总结下来，用ai准备面试，可以很轻松地让一个小白到70分的水平，再往上走，要面临上面这三个瓶颈。
	
而这三个瓶颈，实质都指向一个问题：
	
判断力。
	
ai可以搜集、整理、建议，而且在这方面的能力非常、非常强，而唯一不能做的事就是“判断”，或者叫“决策”，进一步深挖，是决策背后的“承担责任”。
	
准备面试时，ai能轻松生成一个目标岗面试问题清单和参考答案，但ta暂时没有能力告诉你，这个答案到底是对还是不对。因此，你难免会对ai的输出产生怀疑，毕竟你面试失败，ai没有任何代价。
	
我想这就是我这份小小副业还没被替代的原因，同学们在我这最大的收获，不是知识，而是专业经验沉淀下来的判断。
	
同样，这也是隆索的主业还没被替代的原因。
	
前段时间，有篇“研究失去价值”的文章全网爆火，研究员们人心惶惶。让ai来回答什么行业容易被替代，金融分析师的替代率高达90％以上。
	
最近正值年报季，ai写的跟踪虽然仍有一些瑕疵，但在限定语料内已经有80～90分的水平，够用。
	
正如上文所说，搜集、整理的工作，很快就没有任何价值。
	
判断力，正成为研究员的生死线。
	
数十页的研究报告，投资经理大多只会看最后的结论，结论有价值，才会看看论证过程，结论无价值，就是废纸。典型案例，就是一些“如a则b、如c则d”的车轱辘话。
	
当然，隆索是个坚定的乐观主义者，相信自己的产出，还是有点判断、有点价值的。
	
ai时代，继续打磨判断力，继续将这份判断力传递给更多的同学，衷心希望我们被替代的那一天，来的更晚、更晚一点。
	
#RED新生代创作大赛[话题]#  #人工智能未来[话题]# #职场竞争力[话题]#  #暑期实习[话题]# #27届实习[话题]# #固收研究[话题]# #信用研究[话题]# #留学生求职[话题]# #金融求职[话题]# #人工智能未来[话题]#",normal,640e9a64000000002a009809,赛博带教隆索,6,3,0,0,1777638777,2026-05-01T20:32:57,1777638777,2026-05-01T20:32:57,https://www.xiaohongshu.com/discovery/item/69f49d79000000003501e479,赛博带教隆索,640e9a64000000002a009809,,7.5,,0,ai时代，“判断力”仍然稀缺？,聊聊ai。 之前某同学找隆索辅导，非常用心，已经用ai准备了数十页的面试文档。 我做了这些事：1、把回答里错的、漏的、过时的部分改掉，这一步仍然是传授“知识”，未来估计可以很轻松地被替代。 2、把ai回答中一些官方和假大空的表述，改得更接地气、贴近业务实质。这一步的替代会慢一点，如果ai要学习，需要大量的精品、非标语料，还要避免被各类公开渠道劣质信息污染。 3、结合同学的经历，联动准备行为面和技术面，避免让面试沦为“考试”，而是一次双向交流和展示的机会。这一步就需要更多的“经验”和“技巧”了，ai想学会，或许需要把隆索过往每次的辅导录音喂给ta，蒸馏出一套辅导skill。 总结下来，用ai准备面试，可以很轻松地让一个小白到70分的水平，再往上走，要面临上面这三个瓶颈。 而这三个瓶颈，实质都指向一个问题： 判断力。 ai可以搜集、整理、建议，而且在这方面的能力非常、非常强，而唯一不能做的事就是“判断”，或者叫“决策”，进一步深挖，是决策背后的“承担责任”。 准备面试时，ai能轻松生成一个目标岗面试问题清单和参考答案，但ta暂时没有能力告诉你，这个答案到底是对还是不对。因此，你难免会对ai的输出产生怀疑，毕竟你面试失败，ai没有任何代价。 我想这就是我这份小小副业还没被替代的原因，同学们在我这最大的收获，不是知识，而是专业经验沉淀下来的判断。 同样，这也是隆索的主业还没被替代的原因。 前段时间，有篇“研究失去价值”的文章全网爆火，研究员们人心惶惶。让ai来回答什么行业容易被替代，金融分析师的替代率高达90％以上。 最近正值年报季，ai写的跟踪虽然仍有一些瑕疵，但在限定语料内已经有80～90分的水平，够用。 正如上文所说，搜集、整理的工作，很快就没有任何价值。 判断力，正成为研究员的生死线。 数十页的研究报告，投资经理大多只会看最后的结论，结论有价值，才会看看论证过程，结论无价值，就是废纸。典型案例，就是一些“如a则b、如c则d”的车轱辘话。 当然，隆索是个坚定的乐观主义者，相信自己的产出，还是有点判断、有点价值的。 ai时代，继续打磨判断力，继续将这份判断力传递给更多的同学，衷心希望我们被替代的那一天，来的更晚、更晚一点。
69ecb2340000000035039277,隆索债承精讲3：债券承做全流程——申报,"债承精讲第三课，继续债券承做全业务流程，大致分为立项、申报、发行、存续期管理四个阶段。今天聊聊申报阶段，也是同学们在债承实习中接触最多的阶段。
	
申报阶段可以分为两个子阶段，第一是尽调阶段，券商及中介机构入场尽调，准备申报材料，内部内核过会；第二是正式申报阶段，将所有申报材料提交给交易所或交易商协会，答复反馈意见，并最终取得无异议函。
	
尽调阶段的核心工作包括各类核查和申报材料撰写（以募集说明书为核心，尽调报告一般是复制粘贴），每个债承实习生应该都经历过挨个去卡的要死的网站截图的终极dirty work，诚信核查属于尽调发行人信用情况的一部分。
	
其他主要靠券商自己干的核查主要包括：募集资金用途穿透、财务核查（货币资金看银行对账单、应收类款项一般需抽凭、土地和不动产看产权证、有息负债分类和计算、收入审阅合同等）。隆索当年，也是挨个整理过一千多张产权证的……
	
除此之外，实务中大部分的尽调材料依赖发行人说明和中介机构材料，券商主要复制粘贴。治理情况、经营情况靠发行人，历史沿革、股权结构靠律师，财务数据和部分财务指标（EBITDA、非经常性损益）靠审计，ABS项目的现金流预测靠评级。
	
XHS上随处可见中介和券商互相嫌弃的帖子，因此，如何和各方打好交道也是承做必须学会的课题，简历上你随手写的“沟通能力较强”就在这里开始体现。
	
至于募集说明书的撰写，在完成尽调的基础上，注重一个“屎上雕花”，重格式不重内容，熟练运用IBD tool等小工具能让这个环节事半功倍。
	
此外，早在各类AI大模型面世之前，头部券商就早早建设了办公自动化功能，一键刷报、校对核查不在话下。此外，尽调底稿的批量命名、复制粘贴、盖章页制作也都可以轻松地用AI应对。
	
搞定全套申报材料后，需要过两关，俗称“答题”。
	
正文字数有限，完整内容请看图片。
	
#职场有路子[话题]# #在职人测评小报[话题]# #隆索债承精讲[话题]# #债券承做[话题]# #金融知识[话题]# #27届实习[话题]# #投行实习[话题]# #三中一华[话题]# #暑期实习[话题]# #投行求职[话题]#",normal,640e9a64000000002a009809,赛博带教隆索,86,112,11,0,1777119796,2026-04-25T20:23:16,1777119796,2026-04-25T20:23:16,https://www.xiaohongshu.com/discovery/item/69ecb2340000000035039277,赛博带教隆索,640e9a64000000002a009809,,164.0,,2,隆索债承精讲3：债券承做全流程——申报,债承精讲第三课，继续债券承做全业务流程，大致分为立项、申报、发行、存续期管理四个阶段。今天聊聊申报阶段，也是同学们在债承实习中接触最多的阶段。 申报阶段可以分为两个子阶段，第一是尽调阶段，券商及中介机构入场尽调，准备申报材料，内部内核过会；第二是正式申报阶段，将所有申报材料提交给交易所或交易商协会，答复反馈意见，并最终取得无异议函。 尽调阶段的核心工作包括各类核查和申报材料撰写（以募集说明书为核心，尽调报告一般是复制粘贴），每个债承实习生应该都经历过挨个去卡的要死的网站截图的终极dirty work，诚信核查属于尽调发行人信用情况的一部分。 其他主要靠券商自己干的核查主要包括：募集资金用途穿透、财务核查（货币资金看银行对账单、应收类款项一般需抽凭、土地和不动产看产权证、有息负债分类和计算、收入审阅合同等）。隆索当年，也是挨个整理过一千多张产权证的…… 除此之外，实务中大部分的尽调材料依赖发行人说明和中介机构材料，券商主要复制粘贴。治理情况、经营情况靠发行人，历史沿革、股权结构靠律师，财务数据和部分财务指标（EBITDA、非经常性损益）靠审计，ABS项目的现金流预测靠评级。 XHS上随处可见中介和券商互相嫌弃的帖子，因此，如何和各方打好交道也是承做必须学会的课题，简历上你随手写的“沟通能力较强”就在这里开始体现。 至于募集说明书的撰写，在完成尽调的基础上，注重一个“屎上雕花”，重格式不重内容，熟练运用IBD tool等小工具能让这个环节事半功倍。 此外，早在各类AI大模型面世之前，头部券商就早早建设了办公自动化功能，一键刷报、校对核查不在话下。此外，尽调底稿的批量命名、复制粘贴、盖章页制作也都可以轻松地用AI应对。 搞定全套申报材料后，需要过两关，俗称“答题”。 正文字数有限，完整内容请看图片。
69e36d03000000001b001816,隆索债承精讲2：债券承做全流程——立项,"债承精讲第二课，聊聊债券承做全业务流程，大致分为立项、申报、发行、存续期管理四个阶段。
	
首先，我们来聊聊立项阶段。在立项之前其实有更早期的阶段，叫作“商务拓展”，或者叫“挖掘潜在业务机会”，部分同学可能帮组内承揽干过这么一件事，统计某行业某区域的发债主体，这就是为承揽的冷接触和拜访做铺垫，看看是否有服务机会。
	
在承揽和发行人完成初步的接触和意向确认后，券商内部需要走立项流程，发行人需要走招标流程。
	
立项方面，同学们应该接触过项目立项材料的撰写，包括最基础的企业信息填写等，相对比较简单，主要是看下一些核心指标符不符合立项门槛，比如：城投主体所在区域的一般财政收入不低于XX亿元。立项材料完成后，需要内部上立项会，只要核心门槛指标符合要求，立项阶段基本不会卡什么项目。
	
招标方面，涉及到同学们耗费了大量心思复制粘贴、用印盖章去制作的标书，随后项目组成员拿着标书去述标，发行人评标打分后确认主承销商等。招标是做债业务非常核心的环节，需要注意几点：
（1）承揽应能够清晰地判断，这个标是“市场化竞争”，还是“量身定制”，并聪明地确定投入的人力成本，很多时候从评标标准就能看出来，这就涉及到一些博弈的灰色地带，本文暂且不提；
（2）由于债市发行人多为央企或国企，券商自己也都是央国企，因此所有立项、投标、用印流程都会卡得很死，导致每次投标都像是打仗，项目组要一路向上去催各条线的领导点流程，这个环节也及其考验承揽为人处世的能力。
（3）投标过程中最核心的竞争力，一是隆索债承精讲1中提到的承做和承销能力，二是承销费率，三就是承揽各显神通的部分了。不同的发行人，对于以上三点的重视程度也完全不一样，有的愁拿批文，有的愁融资成本，有的啥都不愁，就等着券商内卷。
	
正文字数有限，完整内容见图片。
	
本文为债承精讲系列的第二篇，如果对你有帮助，希望多点赞、收藏、转发支持，有其他想了解的内容，也欢迎在评论区留言，隆索将持续免费输出债承/固收领域高质量干货，助力每一个有志于此（真的吗）的优秀青年。
#职场有路子[话题]# #在职人测评小报[话题]# #金融求职[话题]# #投行[话题]# #隆索债承精讲[话题]# #债券承做[话题]# #投行实习[话题]# #投行求职[话题]# #金融实习[话题]# #三中一华[话题]#",normal,640e9a64000000002a009809,赛博带教隆索,45,52,0,0,1776512259,2026-04-18T19:37:39,1776573667,2026-04-19T12:41:07,https://www.xiaohongshu.com/discovery/item/69e36d03000000001b001816,赛博带教隆索,640e9a64000000002a009809,,71.0,,0,隆索债承精讲2：债券承做全流程——立项,债承精讲第二课，聊聊债券承做全业务流程，大致分为立项、申报、发行、存续期管理四个阶段。 首先，我们来聊聊立项阶段。在立项之前其实有更早期的阶段，叫作“商务拓展”，或者叫“挖掘潜在业务机会”，部分同学可能帮组内承揽干过这么一件事，统计某行业某区域的发债主体，这就是为承揽的冷接触和拜访做铺垫，看看是否有服务机会。 在承揽和发行人完成初步的接触和意向确认后，券商内部需要走立项流程，发行人需要走招标流程。 立项方面，同学们应该接触过项目立项材料的撰写，包括最基础的企业信息填写等，相对比较简单，主要是看下一些核心指标符不符合立项门槛，比如：城投主体所在区域的一般财政收入不低于XX亿元。立项材料完成后，需要内部上立项会，只要核心门槛指标符合要求，立项阶段基本不会卡什么项目。 招标方面，涉及到同学们耗费了大量心思复制粘贴、用印盖章去制作的标书，随后项目组成员拿着标书去述标，发行人评标打分后确认主承销商等。招标是做债业务非常核心的环节，需要注意几点： （1）承揽应能够清晰地判断，这个标是“市场化竞争”，还是“量身定制”，并聪明地确定投入的人力成本，很多时候从评标标准就能看出来，这就涉及到一些博弈的灰色地带，本文暂且不提； （2）由于债市发行人多为央企或国企，券商自己也都是央国企，因此所有立项、投标、用印流程都会卡得很死，导致每次投标都像是打仗，项目组要一路向上去催各条线的领导点流程，这个环节也及其考验承揽为人处世的能力。 （3）投标过程中最核心的竞争力，一是隆索债承精讲1中提到的承做和承销能力，二是承销费率，三就是承揽各显神通的部分了。不同的发行人，对于以上三点的重视程度也完全不一样，有的愁拿批文，有的愁融资成本，有的啥都不愁，就等着券商内卷。 正文字数有限，完整内容见图片。 本文为债承精讲系列的第二篇，如果对你有帮助，希望多点赞、收藏、转发支持，有其他想了解的内容，也欢迎在评论区留言，隆索将持续免费输出债承/固收领域高质量干货，助力每一个有志于此（真的吗）的优秀青年。
69da4447000000001d01adb6,隆索债承精讲1：承揽、承做、承销、中台,"债承精讲第一课，聊聊承揽、承做、承揽、DCM、质控各自的角色和定位。
	
首先，这些角色中，谁才是投行业务里真正的销售？答案是承揽，券商的“债券承销发行”业务收入来自于发行人支付的承销费，而承揽是直接对收入端负责的角色，理解了这一点，其他问题都迎刃而解。承揽需要与债券发行人（存量客户或潜在新增客户）保持紧密的联系，会面临极大的应酬和人际关系压力，我国债券市场以城投债为主，你可以简单想象一下，承揽是如何和这些市级、区县级城投的领导们打好关系的[啤酒R]。
	
从正经角度来看，承揽pitch客户时，卖的主要是团队的承做和承销能力。[一R]承做能力，就是从JG机构拿批文的能力，决定了债券能不能发行；[二R]承销能力，就是铺排销售渠道的能力，决定了债券的需求，并最终影响定价，对发行人而言也就是融资成本。
	
承做方面，核心竞争力不在于你复制粘贴玩得多溜，而在于“JG渠道沟通顺畅程度”。大部分同学对债承的印象就是无穷无尽的dirty work，确实，但在此之上，一个优秀的承做需要对各类政策文件、窗口指导了如指掌，需要能够理解审核员的核心意思表示。然而，这部分工作在实际中大多仍由承揽承担，这也是承揽的人脉资源中不可或缺的一部分——JG资源。因此，大部分承做职业生涯注定是短暂的，他们在整个业务链条中，一直在接触最苦最累、价值创造却最低的部分[失望R]。近期“335”改“224”又让不少团队叫苦不迭，费了心血的项目又黄了。在这种紧审核的大背景下，更加考验承做团队的核心竞争力。
	
承销方面，核心竞争力就一个字，“多”。对于发行人而言逻辑很简单，券商派出去推介的承销越多，链接的投资人越多，资金需求越多，发行利率/融资成本就越低。因此，承销团队的日常就是不断地见投资人、卖券，面临的应酬压力也不小，特别是新主体求着信评入库时，说是求爷爷告奶奶都不为过[哭惹R]。
	
最后聊聊两个中台岗位。质控和DCM，正文字数有限，这部分直接看图片吧。
	
本文为债承精讲系列的第一篇，如果对你有帮助，希望多点赞、收藏、转发支持，有其他想了解的内容，也欢迎在评论区留言，隆索将持续免费输出债承/固收领域高质量干货，助力每一个有志于此（真的吗[笑哭R]）的优秀青年。
	
#隆索债承精讲[话题]# #券商[话题]#  #债券承做[话题]# #投行[话题]# #金融求职[话题]# #留学生求职[话题]# #投行求职[话题]# #27届实习[话题]# #暑期实习[话题]# #三中一华[话题]#",normal,640e9a64000000002a009809,赛博带教隆索,90,103,2,0,1775912007,2026-04-11T20:53:27,1776573613,2026-04-19T12:40:13,https://www.xiaohongshu.com/discovery/item/69da4447000000001d01adb6,赛博带教隆索,640e9a64000000002a009809,,145.5,,1,隆索债承精讲1：承揽、承做、承销、中台,债承精讲第一课，聊聊承揽、承做、承揽、DCM、质控各自的角色和定位。 首先，这些角色中，谁才是投行业务里真正的销售？答案是承揽，券商的“债券承销发行”业务收入来自于发行人支付的承销费，而承揽是直接对收入端负责的角色，理解了这一点，其他问题都迎刃而解。承揽需要与债券发行人（存量客户或潜在新增客户）保持紧密的联系，会面临极大的应酬和人际关系压力，我国债券市场以城投债为主，你可以简单想象一下，承揽是如何和这些市级、区县级城投的领导们打好关系的 。 从正经角度来看，承揽pitch客户时，卖的主要是团队的承做和承销能力。 承做能力，就是从JG机构拿批文的能力，决定了债券能不能发行； 承销能力，就是铺排销售渠道的能力，决定了债券的需求，并最终影响定价，对发行人而言也就是融资成本。 承做方面，核心竞争力不在于你复制粘贴玩得多溜，而在于“JG渠道沟通顺畅程度”。大部分同学对债承的印象就是无穷无尽的dirty work，确实，但在此之上，一个优秀的承做需要对各类政策文件、窗口指导了如指掌，需要能够理解审核员的核心意思表示。然而，这部分工作在实际中大多仍由承揽承担，这也是承揽的人脉资源中不可或缺的一部分——JG资源。因此，大部分承做职业生涯注定是短暂的，他们在整个业务链条中，一直在接触最苦最累、价值创造却最低的部分 。近期“335”改“224”又让不少团队叫苦不迭，费了心血的项目又黄了。在这种紧审核的大背景下，更加考验承做团队的核心竞争力。 承销方面，核心竞争力就一个字，“多”。对于发行人而言逻辑很简单，券商派出去推介的承销越多，链接的投资人越多，资金需求越多，发行利率/融资成本就越低。因此，承销团队的日常就是不断地见投资人、卖券，面临的应酬压力也不小，特别是新主体求着信评入库时，说是求爷爷告奶奶都不为过 。 最后聊聊两个中台岗位。质控和DCM，正文字数有限，这部分直接看图片吧。 本文为债承精讲系列的第一篇，如果对你有帮助，希望多点赞、收藏、转发支持，有其他想了解的内容，也欢迎在评论区留言，隆索将持续免费输出债承/固收领域高质量干货，助力每一个有志于此（真的吗 ）的优秀青年。
