note_id,title,desc,type,user_id,nickname,liked_count,collected_count,comment_count,share_count,time,time_iso,last_update_time,last_update_time_iso
6805e377000000001b03c338,双非本➕两财一贸硕26届毕业生暑期实习,"-
之前对于暑期实习一直不是很看重
觉得不找也可以（因为我也有自己的事业bushi）
但现在身边很多人都开始了
我也觉得多投投试试看看
-
目前有在基金公司（互联网金融）实习
大概率呆到6月份中下旬
明确说有留任名额 但不打算留北京
而且预估留北京的性价比也不高
-
今天投递：
1️⃣东方财富
2️⃣平安理财
3️⃣中国民生银行
4️⃣众安保险
5️⃣南方基金
-
#金融实习[话题]# #应届大学生就业[话题]# #金融求职[话题]# #大学生实习[话题]# #互联网大厂实习[话题]# #暑期实习[话题]# #金融暑期实习[话题]# #校招[话题]# #令人心动的实习日记[话题]##毕业生出路[话题]# #令人心动的实习日记[话题]# #毕业生就业[话题]#",normal,669b448c0000000024020b9d,momo爱上班💼,169,117,33,18,1745229802000,2025-04-21T18:03:22,1745216376000,2025-04-21T14:19:36
